Virome_Sample,Metagenome_Sample,Phylum,Microbe,Phage_Abundance,Microbial_Abundance,Phage_Prevalence,Microbial_Prevalence,Phage_Host_Co_Detections
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Firmicutes,Roseburia,3.77E-06,0,39,3,3
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Proteobacteria,Ruegeria,9.68E-06,0,39,10,10
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Bacteroidetes,Salinibacter,5.03E-06,0,19,3,2
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Firmicutes,Selenomonas,1.12E-05,0,39,6,6
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Proteobacteria,Serratia,3.85E-05,0,39,4,4
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Proteobacteria,Shewanella,2.37E-05,0,39,5,5
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Proteobacteria,Sphingobium,5.90E-06,0,39,1,1
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Spirochaetes,Spirochaeta,8.37E-07,0,35,6,5
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Tenericutes,Spiroplasma,3.61E-05,1.08350869,39,27,27
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Firmicutes,Staphylococcus,0.000327782,0,39,31,31
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Proteobacteria,Stigmatella,1.40E-06,0,31,1,1
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Firmicutes,Streptococcus,0.000231574,3.041037419,39,35,35
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Crenarchaeota,Sulfolobus,2.31E-05,0,39,22,22
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Cyanobacteria,Synechococcus,0.392663456,3.705200157,39,26,26
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Firmicutes,Thermoanaerobacterium,2.93E-06,0,39,3,3
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Deinococcus-Thermus,Thermus,2.77E-05,0,39,14,14
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Spirochaetes,Treponema,5.36E-06,0,39,8,8
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Proteobacteria,Vibrio,0.000284858,0.785860701,39,10,10
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Firmicutes,Weissella,4.27E-06,0,39,3,3
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Proteobacteria,Wolbachia,3.65E-05,0,39,2,2
ETARA_036_SRF_Northwest_Arabian_Sea_Upwelling_Province,TARA_036_SRF_0.22-1.6,Proteobacteria,Xylella,3.20E-05,0.660657419,39,7,7
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Tenericutes,Acholeplasma,1.80E-05,3.215076133,39,27,27
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Acidovorax,2.30E-06,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Aeromonas,0.000197639,0,39,3,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Alicyclobacillus,5.91E-06,0,38,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Aliivibrio,3.06E-06,0,39,2,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Alteromonas,5.31E-06,0,39,2,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Actinobacteria,Atopobium,6.93E-06,1.713174757,39,22,22
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Azospirillum,7.64E-07,0,36,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Bacillus,0.000998629,0,39,7,7
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Bacteroidetes,Bacteroides,4.79E-05,0,39,4,4
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Bdellovibrio,1.27E-06,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Actinobacteria,Bifidobacterium,5.54E-06,0.017228288,39,19,19
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Bordetella,5.63E-06,0,38,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Spirochaetes,Brachyspira,5.88E-05,0,39,7,7
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Burkholderia,9.87E-05,0.542226117,39,20,20
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Campylobacter,0.000239598,0,39,4,4
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,C_Pelagibacter,0.021180935,2.838739624,39,36,36
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,C_Puniceispirillum,0.000467901,0,39,15,15
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Carnobacterium,5.36E-06,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Bacteroidetes,Cellulophaga,0.000206524,0.236142139,39,6,6
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Chromobacterium,0,0,32,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Actinobacteria,Clavibacter,1.66E-06,0,39,2,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Clostridium,0.000884207,1.378372099,39,27,27
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Comamonas,1.92E-06,0,35,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Coprococcus,7.65E-07,0,31,14,11
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Actinobacteria,Corynebacterium,1.42E-05,0,39,7,7
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Bacteroidetes,Croceibacter,5.41E-06,0.360470409,39,24,24
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Cyanobacteria,Cyanothece,2.74E-06,0,36,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Deinococcus-Thermus,Deinococcus,4.78E-06,0,39,3,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Desulfovibrio,3.49E-05,0,39,6,6
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Eubacterium,6.18E-05,0,39,3,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Exiguobacterium,2.08E-06,0.204207332,36,22,21
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Bacteroidetes,Flavobacterium,0.003681529,0,39,22,22
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Fusobacteria,Fusobacterium,0.000117595,0.139563393,39,26,26
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Actinobacteria,Gardnerella,3.07E-06,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Gluconobacter,1.39E-06,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Hahella,1.54E-06,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Euryarchaeota,Haloferax,2.29E-06,0.105710198,37,15,13
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Euryarchaeota,Haloquadratum,0,4.332915103,9,38,9
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Helicobacter,3.31E-05,0,39,3,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Idiomarina,3.06E-06,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Lactobacillus,0.000253721,0,39,10,10
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Spirochaetes,Leptospira,0.000145832,1.770998022,39,36,36
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Fusobacteria,Leptotrichia,3.76E-05,0,39,6,6
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Leuconostoc,1.82E-05,0,39,28,28
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Listeria,0.000105799,0,39,4,4
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Magnetospirillum,5.98E-06,0,39,19,19
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Marinomonas,7.70E-07,0,37,21,20
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Crenarchaeota,Metallosphaera,1.91E-06,0,25,4,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Euryarchaeota,Methanobacterium,0,1.045136262,21,36,20
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Euryarchaeota,Methanobrevibacter,6.12E-06,0,39,2,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Euryarchaeota,Methanothermobacter,1.53E-06,0,34,3,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Methylophaga,0,0,34,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Moraxella,1.30E-05,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Actinobacteria,Mycobacterium,0.000251701,0,39,2,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Tenericutes,Mycoplasma,1.55E-05,0.397883818,39,31,31
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Myxococcus,1.18E-06,0.642248131,38,36,35
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Euryarchaeota,Natrialba,2.43E-06,0,39,2,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Neisseria,2.97E-05,0,39,7,7
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Actinobacteria,Olsenella,1.16E-06,0,37,11,10
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Phaeobacter,1.59E-06,0,34,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Planctomycetes,Planctomyces,3.84E-07,0,30,3,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Bacteroidetes,Porphyromonas,3.82E-07,0.062242314,35,22,19
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Bacteroidetes,Prevotella,3.16E-05,2.483498505,39,16,16
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Cyanobacteria,Prochlorococcus,0.013891563,14.0416988,39,39,39
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Actinobacteria,Propionibacterium,1.22E-05,0,39,2,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Pseudoalteromonas,3.78E-05,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Psychrobacter,1.54E-05,0,39,2,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Rhizobium,1.50E-05,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Rhodobacter,1.96E-05,0,39,11,11
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Planctomycetes,Rhodopirellula,1.53E-06,0.150829514,35,23,20
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Bacteroidetes,Riemerella,1.29E-05,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Roseburia,4.59E-06,0,39,3,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Ruegeria,3.48E-06,0,39,10,10
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Bacteroidetes,Salinibacter,3.82E-07,0,19,3,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Selenomonas,6.88E-06,0,39,6,6
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Serratia,3.07E-05,0,39,4,4
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Shewanella,3.32E-05,0,39,5,5
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Sphingobium,1.09E-05,0,39,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Spirochaetes,Spirochaeta,3.82E-07,0,35,6,5
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Tenericutes,Spiroplasma,6.02E-05,1.121884771,39,27,27
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Staphylococcus,0.000498794,0.780173111,39,31,31
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Stigmatella,1.15E-06,0,31,1,1
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Streptococcus,0.000332355,1.876521263,39,35,35
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Crenarchaeota,Sulfolobus,1.38E-05,0,39,22,22
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Cyanobacteria,Synechococcus,0.12946209,7.294508438,39,26,26
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Thermoanaerobacterium,4.59E-06,0,39,3,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Deinococcus-Thermus,Thermus,2.83E-05,0,39,14,14
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Spirochaetes,Treponema,3.15E-06,0,39,8,8
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Vibrio,0.000276491,1.307304315,39,10,10
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Firmicutes,Weissella,2.70E-06,0,39,3,3
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Wolbachia,2.49E-05,0,39,2,2
ETARA_038_DCM_Indian_Monsoon_Gyres_Province,TARA_038_DCM_0.22-1.6,Proteobacteria,Xylella,3.09E-05,0.391592351,39,7,7
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Tenericutes,Acholeplasma,1.18E-05,3.89918172,39,27,27
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Acidovorax,3.60E-06,0,39,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Aeromonas,0.000197217,0,39,3,3
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Alicyclobacillus,4.61E-06,0,38,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Aliivibrio,3.41E-06,0,39,2,2
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Alteromonas,6.82E-06,0,39,2,2
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Actinobacteria,Atopobium,8.18E-06,1.030141248,39,22,22
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Azospirillum,1.89E-06,0,36,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Bacillus,0.001026117,0,39,7,7
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Bacteroidetes,Bacteroides,4.87E-05,0,39,4,4
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Bdellovibrio,2.41E-06,0,39,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Actinobacteria,Bifidobacterium,3.58E-06,0.249093611,39,19,19
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Bordetella,6.67E-06,0,38,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Spirochaetes,Brachyspira,2.42E-05,0,39,7,7
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Burkholderia,7.40E-05,0,39,20,20
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Campylobacter,0.000234097,0,39,4,4
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,C_Pelagibacter,0.024831223,3.339367974,39,36,36
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,C_Puniceispirillum,0.000560306,0.144973326,39,15,15
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Carnobacterium,4.17E-06,0,39,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Bacteroidetes,Cellulophaga,0.000246765,0.113438104,39,6,6
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Chromobacterium,3.79E-07,0,32,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Actinobacteria,Clavibacter,1.52E-06,0,39,2,2
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Clostridium,0.000858218,1.930613591,39,27,27
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Comamonas,3.81E-07,0,35,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Coprococcus,2.27E-06,0,31,14,11
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Actinobacteria,Corynebacterium,4.56E-06,0,39,7,7
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Bacteroidetes,Croceibacter,3.14E-06,0.414166551,39,24,24
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Cyanobacteria,Cyanothece,1.16E-06,0,36,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Deinococcus-Thermus,Deinococcus,5.26E-06,0,39,3,3
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Desulfovibrio,3.70E-05,0,39,6,6
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Eubacterium,5.28E-05,0,39,3,3
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Exiguobacterium,0,0,36,22,21
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Bacteroidetes,Flavobacterium,0.002769208,0,39,22,22
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Fusobacteria,Fusobacterium,0.000117754,0.020390147,39,26,26
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Actinobacteria,Gardnerella,3.94E-06,0,39,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Gluconobacter,2.88E-06,0,39,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Hahella,7.59E-07,0,39,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Euryarchaeota,Haloferax,1.52E-06,0,37,15,13
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Euryarchaeota,Haloquadratum,0,3.855416324,9,38,9
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Helicobacter,3.81E-05,0,39,3,3
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Idiomarina,2.27E-06,0,39,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Lactobacillus,0.000246827,0,39,10,10
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Spirochaetes,Leptospira,0.000179139,1.488450492,39,36,36
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Fusobacteria,Leptotrichia,4.22E-05,0,39,6,6
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Leuconostoc,1.85E-05,0.27075664,39,28,28
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Firmicutes,Listeria,0.000125501,0,39,4,4
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Magnetospirillum,4.35E-06,0.266593726,39,19,19
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Marinomonas,3.85E-07,0,37,21,20
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Crenarchaeota,Metallosphaera,0,0,25,4,3
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Euryarchaeota,Methanobacterium,0,1.101730227,21,36,20
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Euryarchaeota,Methanobrevibacter,1.18E-05,0,39,2,2
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Euryarchaeota,Methanothermobacter,3.80E-07,0,34,3,3
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Methylophaga,1.89E-06,0,34,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Moraxella,1.42E-05,0,39,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Actinobacteria,Mycobacterium,0.00023304,0,39,2,2
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Tenericutes,Mycoplasma,2.20E-05,0.258821191,39,31,31
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Myxococcus,1.95E-06,0.171078203,38,36,35
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Euryarchaeota,Natrialba,1.14E-06,0,39,2,2
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Neisseria,2.61E-05,0,39,7,7
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Actinobacteria,Olsenella,2.30E-06,0,37,11,10
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Proteobacteria,Phaeobacter,0,0,34,1,1
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Planctomycetes,Planctomyces,1.15E-06,0,30,3,3
ETARA_038_SRF_Indian_Monsoon_Gyres_Province,TARA_038_SRF_0.22-1.6,Bacteroidetes,Porphyromonas,1.36E-06,0.239307834,35,22,19
